file_size,file_entropy,num_strings,mean_section_entropy,max_section_entropy,num_imports,suspicious_imports,crypto_api_detected,label,family,filename
96786,6.086535047044749,1060,4.974881706223262,6.614628423142995,171,1,1,1,keylogger,55d094ee73b709fcc7bc26991581db5d535a96eeb601f53d39f10144cb51a128.exe
222720,6.930879286189167,1184,5.039900107120309,7.613278785819153,104,1,0,1,keylogger,6b0936605c05ecd3e9658d3acfb9195893924778f3a41b2f74187de30a9af352 (1).exe
4104021,4.764883613132838,225,3.668898218024975,4.7821270012330155,7,0,0,1,keylogger,cc82575926b314176e0b3ef9926d7a332f1c4de6adac1d9d26677206f457557d (1).exe
25088,5.257352826318036,308,4.764951220077679,5.338229945102344,0,0,0,1,keylogger,c05bde8b2d62b3eada3bec74f5471d683f1b6c01191dc397974dff8a978ed4d2 (1).exe
2852008,7.999934388282316,33890,,,,,,1,keylogger,2bd70e44e12dd35dd329a3f9b944533335cb40fc9573cf49271fdefd9e9152e4.zip
72192,5.65659436624594,911,3.447027984657478,5.673053688879668,1,0,0,1,keylogger,6b5d2ed235ccf7757a7144116baf1376abfd13b7fa5d87d130db3af889c72a51 (1).exe
94208,6.106425106130295,985,4.355611905985217,6.561287622687101,0,0,0,1,keylogger,cba941ba74a419c6eafb75097afdd61f0ce666731fb93c40657452cbdeafe044.exe
1572864,4.991152637162104,6870,,,,,,1,keylogger,f0c0c45087d04e89a5c6d449a4e7335fe8a17a73032706c6e993832f5297c8c6 (1).img
10543,5.211940244378759,207,,,,,,1,keylogger,337750d2ece41487c0384d3ec95c1d124f79d1ee26241391ebc15f3289867fbe (1).html
42496,6.7872491748422865,383,5.8376581918412995,6.7020042794976415,1,0,0,1,keylogger,1d86c71e31f0690c2821365103529e10b9368bc63273eefd3869e3550d0a4570.exe
350208,5.89557634760755,1012,3.8759982929435073,5.997143336406076,1,0,0,1,keylogger,a2bf7e2d657258fc5a6a6b5b7f8994a7abf59260e83e0e4be4127531fbbf959c (1).exe
1572864,4.991152637162104,6870,,,,,,1,keylogger,f0c0c45087d04e89a5c6d449a4e7335fe8a17a73032706c6e993832f5297c8c6.img
71680,1.249017487721311,119,,,,,,1,keylogger,b106f5b826b7d98a5b24487bc596827451b91fbb874d8feda6cfe7adda4331ac.img
3181728,7.886008375838517,35223,,,,,,1,keylogger,2bd70e44e12dd35dd329a3f9b944533335cb40fc9573cf49271fdefd9e9152e4.apk
131040,6.320521658366148,931,1.3871072595636278,7.488711873934909,10,0,0,1,keylogger,70a89ced9ff1499fbe7b689c4fd7f9c5aad3a8cbf0d7404b9af96ce648997d97.exe
154745,7.594964825391637,2290,2.0957344426396474,4.289347889783415,3,0,0,1,keylogger,3749a8b0d8d636d871c0fe6712d3e1d01a57e3076a6d41afe3d64b7b2420982a.exe
36864,5.595037639272562,614,3.1817770966577323,5.72936550643841,1,0,0,1,keylogger,ddfc9420dd7d61ff16c24433bb7bc678301f8fae7842fd1298e3851fd04a912e.exe
3181728,7.886008375838517,35223,,,,,,1,keylogger,2bd70e44e12dd35dd329a3f9b944533335cb40fc9573cf49271fdefd9e9152e4 (1).apk
72192,5.65659436624594,911,3.447027984657478,5.673053688879668,1,0,0,1,keylogger,6b5d2ed235ccf7757a7144116baf1376abfd13b7fa5d87d130db3af889c72a51.exe
71680,1.249017487721311,119,,,,,,1,keylogger,b106f5b826b7d98a5b24487bc596827451b91fbb874d8feda6cfe7adda4331ac (1).img
94208,6.106425106130295,985,4.355611905985217,6.561287622687101,0,0,0,1,keylogger,cba941ba74a419c6eafb75097afdd61f0ce666731fb93c40657452cbdeafe044 (1).exe
143360,2.695929114732894,285,5.434069590619835,6.118126549145523,0,0,0,1,keylogger,2e6a439fc0a63ae1ac5a42ef25884c1568bec9ed856249ca7d387a8a4d281eb8.exe
98816,6.630047949269617,1154,6.14135520685406,6.675307287244987,0,0,0,1,keylogger,abd0ad67b1f1332a44c6254324844dceaf3c35396509149fecc4084c58ac3fa0 (1).exe
572581,7.995278764058982,6918,3.6611571361063775,7.999428463376116,6,1,0,1,keylogger,4ec1a6802b035f8ea1685fd57cf98a6571c968a8c36244cd775a92a72a83610b (1).exe
147456,6.1225797620339115,1069,6.2175885332710745,6.437126800225513,0,0,0,1,keylogger,922b2a0fe4bdae36601636a033c1861fd49a3e9c62b264b51b726051d147f10b.exe
168960,7.756322329947397,2043,6.618289058002529,7.994206867678481,70,1,0,1,keylogger,82917c3abd975b7d4e57529fcd5f5e1b45c74b779fd43b7186f38442c808f652.exe
572581,7.995284733016652,6918,3.661157566313943,7.999429753998814,6,1,0,1,keylogger,e9d3a58d421ecd9c8c57f7220c4ee420e52bf449194d35b367aa45c863bd0f66 (1).exe
222720,6.930879286189167,1184,5.039900107120309,7.613278785819153,104,1,0,1,keylogger,6b0936605c05ecd3e9658d3acfb9195893924778f3a41b2f74187de30a9af352.exe
8572922,7.990378469779758,99216,5.2868275014217465,7.069049056265,142,0,0,1,keylogger,09669bbbfb0d5da0452ecd2df816ec6aaf6f8ca82659fcd87865c26fa0015874 (1).exe
572581,7.995278764058982,6918,3.6611571361063775,7.999428463376116,6,1,0,1,keylogger,4ec1a6802b035f8ea1685fd57cf98a6571c968a8c36244cd775a92a72a83610b.exe
42496,6.7872491748422865,383,5.8376581918412995,6.7020042794976415,1,0,0,1,keylogger,1d86c71e31f0690c2821365103529e10b9368bc63273eefd3869e3550d0a4570 (1).exe
70144,6.811233164031625,486,6.622740385986803,7.451491305831453,12,0,0,1,keylogger,20ecce16b3264aeae6c1a48a6055717b7a9e6451b464db14aa741b96dddc4628 (1).exe
25088,5.257352826318036,308,4.764951220077679,5.338229945102344,0,0,0,1,keylogger,c05bde8b2d62b3eada3bec74f5471d683f1b6c01191dc397974dff8a978ed4d2.exe
98816,6.630047949269617,1154,6.14135520685406,6.675307287244987,0,0,0,1,keylogger,abd0ad67b1f1332a44c6254324844dceaf3c35396509149fecc4084c58ac3fa0.exe
10541,5.211256050507654,207,,,,,,1,keylogger,271fe3620b0257e7bf549f2fa55158650570a9f2444eb90ca7a6e1b5dd33c24c (1).html
36864,5.595037639272562,614,3.1817770966577323,5.72936550643841,1,0,0,1,keylogger,ddfc9420dd7d61ff16c24433bb7bc678301f8fae7842fd1298e3851fd04a912e (1).exe
143360,2.695929114732894,285,5.434069590619835,6.118126549145523,0,0,0,1,keylogger,2e6a439fc0a63ae1ac5a42ef25884c1568bec9ed856249ca7d387a8a4d281eb8 (1).exe
350208,5.89557634760755,1012,3.8759982929435073,5.997143336406076,1,0,0,1,keylogger,a2bf7e2d657258fc5a6a6b5b7f8994a7abf59260e83e0e4be4127531fbbf959c.exe
154745,7.594964825391637,2290,2.0957344426396474,4.289347889783415,3,0,0,1,keylogger,3749a8b0d8d636d871c0fe6712d3e1d01a57e3076a6d41afe3d64b7b2420982a (1).exe
168960,7.756322329947397,2043,6.618289058002529,7.994206867678481,70,1,0,1,keylogger,82917c3abd975b7d4e57529fcd5f5e1b45c74b779fd43b7186f38442c808f652 (1).exe
139264,6.194807144389659,1020,5.204979982661535,6.573533447789482,0,0,0,1,keylogger,32b80f6156dd91f43a991449dc53349f6517a4e776d5d5dd498d787c8b834ac8.exe
10543,5.211940244378759,207,,,,,,1,keylogger,337750d2ece41487c0384d3ec95c1d124f79d1ee26241391ebc15f3289867fbe.html
70144,6.811233164031625,486,6.622740385986803,7.451491305831453,12,0,0,1,keylogger,20ecce16b3264aeae6c1a48a6055717b7a9e6451b464db14aa741b96dddc4628.exe
96786,6.086535047044749,1060,4.974881706223262,6.614628423142995,171,1,1,1,keylogger,55d094ee73b709fcc7bc26991581db5d535a96eeb601f53d39f10144cb51a128 (1).exe
552819,7.999196542566411,6562,,,,,,1,keylogger,97675879147c218f8fa07cf6df34d9c308f058a511e3197280b8787f38c45073 (1).arj
4104021,4.764883613132838,225,3.668898218024975,4.7821270012330155,7,0,0,1,keylogger,cc82575926b314176e0b3ef9926d7a332f1c4de6adac1d9d26677206f457557d.exe
557056,6.502838055379559,6662,4.68895878424597,6.4070286517312685,126,0,0,1,trojan,131da83b521f610819141d5c740313ce46578374abb22ef504a7593955a65f07 (1).exe
178688,6.874199207771073,756,5.1470578119592005,6.723095375726838,70,1,0,1,trojan,ac2309dcfaaf6e95c5de49910db3c8fdc44ce36948ad5fa61320cab0315b0b5b (1).exe
0,0.0,0,,,,,,1,trojan,f97aa48c18e0221b588c17c6a8a03674739d492a894381f045aba1a70d1be537 (1).exe
765952,7.679056935044681,7513,4.238500970004018,7.687690861908604,1,0,0,1,trojan,156ffbc1adf860198501bf76e6428debdfa847e13e73796ee9bad6e982bf94d4.exe
265216,6.537108865575573,1566,5.171424597965716,6.567898812459496,99,0,0,1,trojan,2907480701d5cd8b3f1577165d59c6321dd172ad6e18e96ecc7b95c67e4e450d.dll
0,0.0,0,,,,,,1,trojan,c0de9777e20295b2bd83ebfbcb301de221b30ce723e0bae4c3cc013a232e5cc7 (1).zip
315904,6.278192647792516,3929,4.647980986012718,6.395178573898882,103,0,0,1,trojan,1abd799ba4bfee25737243568ae048c0b50f1892b41d7e0f7b3c3af8410babde.exe
81408,5.696612353294403,1183,2.669378836042176,5.768738439603992,1,0,0,1,trojan,089b1081440a30970c863894845ae91e0dcbd8d91d73ac98c731ff3f1606caf6.dll
749056,7.779894589586236,7693,4.021434701325767,7.786624468651143,1,0,0,1,trojan,a0f63bbedc34b836ef3e4f2bae53abda8ac334c5541a6d12f5659c2b131db6a7.exe
81408,5.696612353294403,1183,2.669378836042176,5.768738439603992,1,0,0,1,trojan,089b1081440a30970c863894845ae91e0dcbd8d91d73ac98c731ff3f1606caf6 (2).dll
3825664,7.749549648414473,41599,4.024312457978566,7.751079691256457,1,0,0,1,trojan,fc49e4d3e74736a7e65b6c5807297c14abd6f7e764d1b7739d5e09e26b214fa7.exe
557056,6.502838055379559,6662,4.68895878424597,6.4070286517312685,126,0,0,1,trojan,131da83b521f610819141d5c740313ce46578374abb22ef504a7593955a65f07 (2).exe
765952,7.679056935044681,7513,4.238500970004018,7.687690861908604,1,0,0,1,trojan,156ffbc1adf860198501bf76e6428debdfa847e13e73796ee9bad6e982bf94d4 (1).exe
315904,6.278192647792516,3929,4.647980986012718,6.395178573898882,103,0,0,1,trojan,1abd799ba4bfee25737243568ae048c0b50f1892b41d7e0f7b3c3af8410babde (1).exe
81408,5.696612353294403,1183,2.669378836042176,5.768738439603992,1,0,0,1,trojan,089b1081440a30970c863894845ae91e0dcbd8d91d73ac98c731ff3f1606caf6 (1).dll
17736192,7.997370078632189,248474,4.308224752163996,7.997389758410717,20,0,0,1,trojan,0849b85e16da3b4fc89ec373fd9f42dc6cfa61f5592792bf48991f1e8d544d3a (1).exe
11631616,7.998675709458248,163156,4.222242601122393,7.998682103897979,20,0,0,1,trojan,0bc5d04c3309f23a877f88efba059f0b45265d2a6bc595d9b0a024918cbabe12.exe
161792,6.213884898734245,2514,,,,,,1,trojan,c2c2a00fc99ab70fbfc6a4580c57940b4fa4a462e0c22eb8c577995253a1a836 (1).doc
132373,7.015681908252098,996,,,,,,1,trojan,59cb2552a34b231acb92fcee121b13d662ca7f0049a70aae86fe312270f548e5 (2).xls
11631616,7.998675709458248,163156,4.222242601122393,7.998682103897979,20,0,0,1,trojan,0bc5d04c3309f23a877f88efba059f0b45265d2a6bc595d9b0a024918cbabe12 (1).exe
17736192,7.997370078632189,248474,4.308224752163996,7.997389758410717,20,0,0,1,trojan,0849b85e16da3b4fc89ec373fd9f42dc6cfa61f5592792bf48991f1e8d544d3a.exe
178688,6.874199207771073,756,5.1470578119592005,6.723095375726838,70,1,0,1,trojan,ac2309dcfaaf6e95c5de49910db3c8fdc44ce36948ad5fa61320cab0315b0b5b.exe
738304,7.718555050138403,7613,4.250664828568332,7.727277070910027,1,0,0,1,trojan,b7ca5eee2c0af78525e33094a2c1d38f639824b8f051a50216dc47417f426bba.exe
1248768,6.834731262888731,8545,5.3495757315006705,7.049154821021525,518,1,0,1,trojan,43c30e6def71159a2ef59f3c58d048cce6ba3f9c4c58e879aa2f2606318b95b1.exe
11631616,7.998675709458248,163156,4.222242601122393,7.998682103897979,20,0,0,1,trojan,0bc5d04c3309f23a877f88efba059f0b45265d2a6bc595d9b0a024918cbabe12 (2).exe
265216,6.537108865575573,1566,5.171424597965716,6.567898812459496,99,0,0,1,trojan,2907480701d5cd8b3f1577165d59c6321dd172ad6e18e96ecc7b95c67e4e450d (1).dll
1248768,6.834731262888731,8545,5.3495757315006705,7.049154821021525,518,1,0,1,trojan,43c30e6def71159a2ef59f3c58d048cce6ba3f9c4c58e879aa2f2606318b95b1 (1).exe
0,0.0,0,,,,,,1,trojan,f8faa603f3c32992ce83dfc31ae4341d3b0501124eabceb21bbeffd8b852cfee (1).exe
0,0.0,0,,,,,,1,trojan,dc29c088109f47fe4f81dacec15cc9f6eb415006da5ba569c6fec3da4d57098b (1).rar
315904,6.278192647792516,3929,4.647980986012718,6.395178573898882,103,0,0,1,trojan,1abd799ba4bfee25737243568ae048c0b50f1892b41d7e0f7b3c3af8410babde (2).exe
23716624,7.938003466597191,291199,5.288754523075936,7.989755983574142,102,0,0,1,trojan,f97aa48c18e0221b588c17c6a8a03674739d492a894381f045aba1a70d1be537.exe
161792,6.213884898734245,2514,,,,,,1,trojan,c2c2a00fc99ab70fbfc6a4580c57940b4fa4a462e0c22eb8c577995253a1a836.doc
557056,6.502838055379559,6662,4.68895878424597,6.4070286517312685,126,0,0,1,trojan,131da83b521f610819141d5c740313ce46578374abb22ef504a7593955a65f07.exe
132373,7.015681908252098,996,,,,,,1,trojan,59cb2552a34b231acb92fcee121b13d662ca7f0049a70aae86fe312270f548e5 (1).xls
1248768,6.834731262888731,8545,5.3495757315006705,7.049154821021525,518,1,0,1,trojan,43c30e6def71159a2ef59f3c58d048cce6ba3f9c4c58e879aa2f2606318b95b1 (2).exe
738304,7.718555050138403,7613,4.250664828568332,7.727277070910027,1,0,0,1,trojan,b7ca5eee2c0af78525e33094a2c1d38f639824b8f051a50216dc47417f426bba (1).exe
961536,7.5342163735380385,9328,4.983520646894194,7.538502492562261,1,0,0,1,trojan,f8faa603f3c32992ce83dfc31ae4341d3b0501124eabceb21bbeffd8b852cfee.exe
13114505,7.992766918777615,154095,4.402727497544636,6.476903620398017,144,0,0,1,trojan,4b2746ae0a820d910e70981544513c0333e53b710122c50ae3b287e904bad532 (2).exe
132373,7.015681908252098,996,,,,,,1,trojan,59cb2552a34b231acb92fcee121b13d662ca7f0049a70aae86fe312270f548e5.xls
13114505,7.992766918777615,154095,4.402727497544636,6.476903620398017,144,0,0,1,trojan,4b2746ae0a820d910e70981544513c0333e53b710122c50ae3b287e904bad532.exe
13114505,7.992766918777615,154095,4.402727497544636,6.476903620398017,144,0,0,1,trojan,4b2746ae0a820d910e70981544513c0333e53b710122c50ae3b287e904bad532 (1).exe
362360,7.808942792721087,4222,6.400456702207412,7.998265660034974,165,1,1,1,ransomware,4c9a0ece13359d9bd8afe0c62331c07c0dee952f8926aaf0f57e1defc3717c2b (1).dll
5267459,3.960182038382658,23616,1.2467897085230448,3.9711109183664774,13,0,0,1,ransomware,84855a4c23222f861135a3b0be879a573cb91ec7827a7fa6d119f38c43b3730b (1).dll
355840,6.028874749091436,3937,5.032390497336212,6.315075578626948,221,1,0,1,ransomware,47abbb7ad1ca5dea21674694dbe2dd59ebd4be8ce2fc15554c68574614f3d136.exe
399360,7.678630793238872,4543,5.22474355799376,7.762488666147487,61,0,0,1,ransomware,4c0153b979e65346c1d6f863086082ec5ef103cbf6b0f5e8652d61da678a8ca5 (1).exe
3723264,5.259422351251248,21466,5.228031107244051,6.1344811887775705,91,0,0,1,ransomware,51d3aa054c3c98e25e973f16a75b267b1b4823cb5edd9ba0fedd85f12a44567c.exe
5267459,2.6683885199664408,14524,0.9877105175795602,2.6752266823990536,13,0,0,1,ransomware,89f0d1195df4ff42f0d0ff7726474b2ad6a135cbc78f255ff89b19903459bc67 (1).dll
1303552,7.937431848377964,14027,4.8597662080909805,7.950741895731337,2,0,0,1,ransomware,ac931f9419235283f509bbed222918c34b72cfd8f29c83af5ad35d249f42c41c (1).exe
5267459,6.3973428538368005,43527,1.7354195353249957,6.41426005237623,13,0,0,1,ransomware,7f45d112de4bb9aec75ce9e2f22997d10d383fc82c357d1c1f97ea5a10132663.dll
260608,7.015322969967673,1995,5.316255881757483,7.20511956283574,247,0,0,1,ransomware,b5ef16922e2c76b09edd71471dd837e89811c5e658406a8495c1364d0d9dc690.exe
355840,6.028874749091436,3937,5.032390497336212,6.315075578626948,221,1,0,1,ransomware,47abbb7ad1ca5dea21674694dbe2dd59ebd4be8ce2fc15554c68574614f3d136 (1).exe
264704,5.0051775283694475,853,2.8783334522264714,5.014806494002752,1,0,0,1,ransomware,36ae29df569363f2ab310bbfab894f449c530f8b1f0320f42714cb26cd744750.exe
484864,6.877575402441029,5945,5.6421942656815816,7.4287307838234105,84,1,0,1,ransomware,e079fa28ea51fa98644164caf585ae3231d25372fccca1245902fb57488d4660 (1).exe
5267459,2.4405660616262628,13016,0.9419943074075405,2.446645631538956,13,0,0,1,ransomware,1fc5e4c8809b39d79324848bceac749000ea572d050c81275ae3053a83ba7d12 (1).dll
261632,7.109060104848643,2396,5.335437044395027,7.333620657355203,247,0,0,1,ransomware,a1f30cabf6d8e2d2796eb166d49bcf86a3dd18fb92da8b861adf9247373cf70b.exe
5267459,2.4405660616262628,13016,0.9419943074075405,2.446645631538956,13,0,0,1,ransomware,1fc5e4c8809b39d79324848bceac749000ea572d050c81275ae3053a83ba7d12.dll
73728,5.200598058048728,589,3.788614224928099,6.402096807883625,22,0,0,1,ransomware,124e57afaa34fee7a6405531b05ceb4466e94f9e1858db976188a36de58156b3.dll
46080,4.294650550293503,349,3.0908549220819097,5.2702064945682086,1,0,0,1,ransomware,5e41340a94b66980044e5e08646bf159d225051b213234936178a2a3f722f446 (1).exe
260608,7.015322969967673,1995,5.316255881757483,7.20511956283574,247,0,0,1,ransomware,b5ef16922e2c76b09edd71471dd837e89811c5e658406a8495c1364d0d9dc690 (1).exe
1307648,7.988760805416853,15229,4.032811622757946,7.990219742015928,1,0,0,1,ransomware,d551a474ecf0b7d1ba6dda319e3b77fdecf39489eaf14b7d8837002f2d31387b.exe
5267459,6.106029924189513,38960,1.6770602798507235,6.12246377500487,13,0,0,1,ransomware,5d7fa45d2fcb10893ee5bdbfc4b16bdeeffd34aa5791331332a8bbb1015cb63b.dll
806912,6.768612417290591,5527,5.776096782449056,6.891496089534267,292,1,1,1,ransomware,4c1dc737915d76b7ce579abddaba74ead6fdb5b519a1ea45308b8c49b950655c (1).exe
484864,6.877697887753368,5945,5.653108401038972,7.428658286664569,84,1,0,1,ransomware,c0d0665bc0fc83c9204e30057d7c626e80f3ebe1e0554f17930274aa11996ef1.exe
2281472,7.890916048900541,25160,5.925704364341381,7.964406082063037,91,0,0,1,ransomware,e06afc45a77a51ff9c8ab94fcd5a4777af1cc374e2d9f73b91a1780bfa42e3fe.exe
484864,6.877697887753368,5945,5.653108401038972,7.428658286664569,84,1,0,1,ransomware,c0d0665bc0fc83c9204e30057d7c626e80f3ebe1e0554f17930274aa11996ef1 (1).exe
5267459,6.412674154769448,43705,1.7384892274340664,6.429608512921586,13,0,0,1,ransomware,62e9391e7aada2e5c0ee36f418c78da93bafc6db05fc05ca8a7dce824ced2e62.dll
5267459,2.6683885199664408,14524,0.9877105175795602,2.6752266823990536,13,0,0,1,ransomware,89f0d1195df4ff42f0d0ff7726474b2ad6a135cbc78f255ff89b19903459bc67.dll
1303552,7.937431848377964,14027,4.8597662080909805,7.950741895731337,2,0,0,1,ransomware,ac931f9419235283f509bbed222918c34b72cfd8f29c83af5ad35d249f42c41c.exe
5267459,4.322609980325374,26281,1.3195874071617164,4.334611130309835,13,0,0,1,ransomware,85a6bca0ebd3e1c99d8fd6669a6db6ddd8463b7c7edaa87702ca2a425fc5cce5.dll
5267459,2.794461463359933,22257,1.013011301225395,2.8017306006282277,13,0,0,1,ransomware,1589160661b4ca1f6c9177214bd282fd724efadefe940730efa2a6dde9e0a00e.dll
140315,5.309140398736557,3056,3.045348440749047,6.0559373514985815,51,0,0,1,ransomware,2a2a4e8ac8a25f27a49b5f25d4af953050474f468d32540f1e2a0f7e81f67556.exe
353280,6.689246489523955,4867,5.78021408845233,6.658026103019575,89,0,0,1,ransomware,b1ab81351ec03c050a9424eaac1d1996308a440db04fd95ec5cada60aa524f1a.exe
591397,7.064261999286873,6294,4.863178943014562,6.498084884023025,152,0,0,1,ransomware,d93f73c6469bd56ad4d1b9d07e4d5b271beb0c012d17c5576b18ebc35588e9ab (1).exe
3723264,5.259422351251248,21466,5.228031107244051,6.1344811887775705,91,0,0,1,ransomware,51d3aa054c3c98e25e973f16a75b267b1b4823cb5edd9ba0fedd85f12a44567c (1).exe
3723264,7.589104377957929,38787,5.843587684525936,7.635935817976981,91,0,0,1,ransomware,3bbe95a65e0ef8862e242d522d85050e25d0897cfe0a19f0739f5499b17eb55b.exe
806912,6.768612417290591,5527,5.776096782449056,6.891496089534267,292,1,1,1,ransomware,4c1dc737915d76b7ce579abddaba74ead6fdb5b519a1ea45308b8c49b950655c.exe
5267459,2.794461463359933,22257,1.013011301225395,2.8017306006282277,13,0,0,1,ransomware,1589160661b4ca1f6c9177214bd282fd724efadefe940730efa2a6dde9e0a00e (1).dll
1307648,7.988760805416853,15229,4.032811622757946,7.990219742015928,1,0,0,1,ransomware,d551a474ecf0b7d1ba6dda319e3b77fdecf39489eaf14b7d8837002f2d31387b (1).exe
484864,6.877575402441029,5945,5.6421942656815816,7.4287307838234105,84,1,0,1,ransomware,e079fa28ea51fa98644164caf585ae3231d25372fccca1245902fb57488d4660.exe
5267459,3.960182038382658,23616,1.2467897085230448,3.9711109183664774,13,0,0,1,ransomware,84855a4c23222f861135a3b0be879a573cb91ec7827a7fa6d119f38c43b3730b.dll
260608,7.115429997206396,2396,5.341956100661376,7.333620657355203,247,0,0,1,ransomware,389a7d395492c2da6f8abf5a8a7c49c3482f7844f77fe681808c71e961bcae97.exe
261632,7.109060104848643,2396,5.335437044395027,7.333620657355203,247,0,0,1,ransomware,a1f30cabf6d8e2d2796eb166d49bcf86a3dd18fb92da8b861adf9247373cf70b (1).exe
140315,5.309140398736557,3056,3.045348440749047,6.0559373514985815,51,0,0,1,ransomware,2a2a4e8ac8a25f27a49b5f25d4af953050474f468d32540f1e2a0f7e81f67556 (1).exe
353280,6.689246489523955,4867,5.78021408845233,6.658026103019575,89,0,0,1,ransomware,b1ab81351ec03c050a9424eaac1d1996308a440db04fd95ec5cada60aa524f1a (1).exe
362360,7.808942792721087,4222,6.400456702207412,7.998265660034974,165,1,1,1,ransomware,4c9a0ece13359d9bd8afe0c62331c07c0dee952f8926aaf0f57e1defc3717c2b.dll
3723264,7.589104377957929,38787,5.843587684525936,7.635935817976981,91,0,0,1,ransomware,3bbe95a65e0ef8862e242d522d85050e25d0897cfe0a19f0739f5499b17eb55b (1).exe
591397,7.064261999286873,6294,4.863178943014562,6.498084884023025,152,0,0,1,ransomware,d93f73c6469bd56ad4d1b9d07e4d5b271beb0c012d17c5576b18ebc35588e9ab.exe
260608,7.115429997206396,2396,5.341956100661376,7.333620657355203,247,0,0,1,ransomware,389a7d395492c2da6f8abf5a8a7c49c3482f7844f77fe681808c71e961bcae97 (1).exe
73728,5.200598058048728,589,3.788614224928099,6.402096807883625,22,0,0,1,ransomware,124e57afaa34fee7a6405531b05ceb4466e94f9e1858db976188a36de58156b3 (1).dll
399360,7.678630793238872,4543,5.22474355799376,7.762488666147487,61,0,0,1,ransomware,4c0153b979e65346c1d6f863086082ec5ef103cbf6b0f5e8652d61da678a8ca5.exe
5267459,4.589104819256542,28148,1.3729413151337837,4.601868951420172,13,0,0,1,ransomware,962caf150b14b5804de96484e8b911f93fcb26ab11f7e713d3f0c02a211c2577.dll
5267459,4.322609980325374,26281,1.3195874071617164,4.334611130309835,13,0,0,1,ransomware,85a6bca0ebd3e1c99d8fd6669a6db6ddd8463b7c7edaa87702ca2a425fc5cce5 (1).dll
5267459,6.106029924189513,38960,1.6770602798507235,6.12246377500487,13,0,0,1,ransomware,5d7fa45d2fcb10893ee5bdbfc4b16bdeeffd34aa5791331332a8bbb1015cb63b (1).dll
264704,5.0051775283694475,853,2.8783334522264714,5.014806494002752,1,0,0,1,ransomware,36ae29df569363f2ab310bbfab894f449c530f8b1f0320f42714cb26cd744750 (1).exe
2281472,7.890916048900541,25160,5.925704364341381,7.964406082063037,91,0,0,1,ransomware,e06afc45a77a51ff9c8ab94fcd5a4777af1cc374e2d9f73b91a1780bfa42e3fe (1).exe
46080,4.294650550293503,349,3.0908549220819097,5.2702064945682086,1,0,0,1,ransomware,5e41340a94b66980044e5e08646bf159d225051b213234936178a2a3f722f446.exe
5267459,4.589104819256542,28148,1.3729413151337837,4.601868951420172,13,0,0,1,ransomware,962caf150b14b5804de96484e8b911f93fcb26ab11f7e713d3f0c02a211c2577 (1).dll
306688,6.588427924628398,1936,4.946325899597695,7.6596326096815,98,1,0,1,dropper,ac2cc11ee2957c90a9eaef38a7199e4b60f523127821da822504e72ccbfc2335.exe
410767,7.0828693768157125,3413,5.549278218152204,7.189601996788255,95,1,0,1,dropper,046ea30e67d2a06b83db596a087b9e62bd23de95e76aefb6deb3c9348c546c48 (1).dll
352864,6.5908943306491,2012,4.037825666968911,6.883557262816699,99,0,0,1,dropper,6a684f04b6dc6ed0ca2bc55dec214e78c664aa18ee412fd290e6d543866115a9.exe
91422,7.985078720778733,999,,,,,,1,dropper,f59ed31f271d90f65b0ef6c34aaedec49993551818f7566968a944dafb7d36b4 (1).doc
405504,7.281835731900297,3802,5.591969734347594,7.7677282656783015,261,1,0,1,dropper,1e0215f67fb7b02bc44f33bf6a5b884c3061cbeb38e0150b559635458951fa53.exe
255488,6.135745234052701,1495,3.924162592951133,7.485858552706824,110,1,0,1,dropper,e5abb3371787fbc9567867a1304cc18624134417480ee5d8d1e4f1d4368cb114.exe
1194031,6.595487364988987,1083,3.363530505862176,5.467697843646899,81,1,0,1,dropper,81c734c21b5e15837d01c9766094bc4ffce0e3dc6b04c15e0bc1286d61897dc7.exe
4008384,7.908095202439953,41551,1.3594912762984417,7.945693548690263,12,0,0,1,dropper,fcc22a367ed0a8d8de94f5159ab12c32606f97326b832eb47327b7707ba457a6.exe
7924224,6.228064116497994,93371,4.142071632955424,6.183202189040089,46,1,0,1,dropper,818a48e399389a23fc73994dc4331314374a7097fe831b4ee617b9315487d804 (1).exe
303616,7.363381165163605,2873,4.491338981717536,7.810651248182404,98,1,0,1,dropper,9f356871e7ba9c38abab14c34dc6b8648df04877937fb0c1952cd3e44156b3e5 (1).exe
4008384,7.908095202439953,41551,1.3594912762984417,7.945693548690263,12,0,0,1,dropper,fcc22a367ed0a8d8de94f5159ab12c32606f97326b832eb47327b7707ba457a6 (1).exe
3456512,6.68727402203817,19968,,,,,,1,dropper,c58751df2384d3667a1176c893888b976c2e2f97f3e702ecb322dbc31461aaa4 (1).msi
1158779,7.067956326259268,4645,,,,,,1,dropper,90bc8a0bbefdcd114c58962e344314dcb07f897b652afc67874fb4feb7d46650.exe
105631,6.087154108315394,321,,,,,,1,dropper,b7bfd0ecc11d4b3aa7b6130b46bcb7b72cba8917e17c5bbd57cb15ad668c7b38 (1).vbs
224763,5.3949239509459925,1931,,,,,,1,dropper,16328212055d6aa79c45b6624607f74b732b159db4c6cdf7d8e6835ebdc6e392.vbs
352864,6.5908943306491,2012,4.037825666968911,6.883557262816699,99,0,0,1,dropper,6a684f04b6dc6ed0ca2bc55dec214e78c664aa18ee412fd290e6d543866115a9 (1).exe
